isla_fix,cluster_dbscan,n_fotos,lat,lon,fecha_min,fecha_max,Local,Turista,Desconocido,p_turista,p_local,n_fotos_turistico,n_fotos_local,nivel_turistico,nivel_local,indice_turista,r90_m
La Gomera,40,23,28.143344,-17.195931,2021-11-05 19:31:29,2024-12-24 12:46:11,0.043478260869565216,0.8695652173913043,0.08695652173913043,0.8695652173913043,0.043478260869565216,20,1,4,1,0.8260869565217391,181.7843459078466
La Gomera,20,19,28.196883,-17.287164,2021-06-01 10:48:54,2022-09-30 12:54:30,0.8421052631578947,0.15789473684210525,0.0,0.15789473684210525,0.8421052631578947,3,16,1,4,-0.6842105263157894,139.03245089000734
La Gomera,52,19,28.099751,-17.247827,2024-02-22 11:50:39,2024-02-22 11:53:12,0.0,1.0,0.0,1.0,0.0,19,0,4,1,1.0,0.09493529796600342
La Gomera,27,18,28.0598455,-17.3162935,2021-06-03 09:11:45,2021-06-04 14:21:59,0.0,1.0,0.0,1.0,0.0,18,0,4,1,1.0,296.8998050402199
La Gomera,34,18,28.2075915,-17.2628685,2021-09-24 13:37:55,2022-09-30 14:33:07,0.7777777777777778,0.0,0.2222222222222222,0.0,0.7777777777777778,0,14,1,4,-0.7777777777777778,190.89455621721658
La Gomera,39,18,28.197809,-17.197291,2021-10-26 08:28:00,2022-09-28 16:29:09,0.9444444444444444,0.05555555555555555,0.0,0.05555555555555555,0.9444444444444444,1,17,1,4,-0.8888888888888888,107.59746730073907
La Gomera,42,17,28.11805,-17.312748,2021-11-06 18:12:50,2025-03-10 16:02:19,0.0,1.0,0.0,1.0,0.0,17,0,4,1,1.0,272.5056211212676
La Gomera,29,16,28.105297,-17.306492,2021-06-03 14:08:32,2022-10-02 16:53:07,0.4375,0.5625,0.0,0.5625,0.4375,9,7,3,2,0.125,186.9845572990155
La Gomera,41,16,28.085275,-17.136864,2021-11-06 11:17:40,2024-11-01 00:00:00,0.0,0.75,0.25,0.75,0.0,12,0,4,1,0.75,24.404860398047774
La Gomera,46,15,28.193927,-17.193492,2022-04-03 15:30:40,2022-09-28 16:44:04,0.9333333333333333,0.0,0.06666666666666667,0.0,0.9333333333333333,0,14,1,4,-0.9333333333333333,183.99248807463655
La Gomera,14,14,28.1091035,-17.224145,2021-05-28 13:19:12,2024-12-23 13:00:45,0.14285714285714285,0.7857142857142857,0.07142857142857142,0.7857142857142857,0.14285714285714285,11,2,4,1,0.6428571428571428,185.4358306009071
La Gomera,48,14,28.1108205,-17.303234,2021-12-27 11:07:47,2022-10-02 15:31:34,0.5714285714285714,0.42857142857142855,0.0,0.42857142857142855,0.5714285714285714,6,8,2,3,-0.14285714285714285,246.356180181619
La Gomera,50,14,28.1924995,-17.214745,2023-03-09 14:57:22,2024-02-16 02:51:16,0.0,1.0,0.0,1.0,0.0,14,0,4,1,1.0,219.09969994094243
La Gomera,32,13,28.133152,-17.289678,2021-06-02 13:41:18,2022-04-04 10:25:32,0.46153846153846156,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.46153846153846156,6,6,2,2,0.0,226.98312493316465
La Gomera,49,13,28.128025,-17.217278,2021-12-29 12:42:00,2026-02-15 15:13:30,0.0,0.8461538461538461,0.15384615384615385,0.8461538461538461,0.0,11,0,4,1,0.8461538461538461,255.57295475232394
La Gomera,17,12,28.128626,-17.158703,2021-05-30 11:07:56,2023-01-25 10:46:00,0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,10,2,4,1,0.6666666666666667,207.5463320187924
La Gomera,19,12,28.1853275,-17.207431,2021-05-31 12:25:02,2022-09-29 14:34:44,0.08333333333333333,0.9166666666666666,0.0,0.9166666666666666,0.08333333333333333,11,1,4,1,0.8333333333333333,196.52375786219847
La Gomera,28,12,28.101633999999997,-17.3093615,2021-06-03 13:47:06,2022-10-02 16:32:22,0.5,0.5,0.0,0.5,0.5,6,6,3,3,0.0,121.98595920050778
La Gomera,37,12,28.1149535,-17.3210295,2021-10-16 10:24:49,2025-01-16 02:31:01,0.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.0,10,0,4,1,0.8333333333333334,18.06801868045766
La Gomera,47,12,28.1149175,-17.281835,2021-06-02 15:40:02,2022-10-02 13:34:13,0.75,0.25,0.0,0.25,0.75,3,9,2,4,-0.5,217.83908744399344
La Palma,3,1192,28.660268,-17.915289,2021-01-08 16:50:59,2026-03-20 11:05:35,0.01174496644295302,0.9756711409395973,0.012583892617449664,0.9756711409395973,0.01174496644295302,1163,14,4,1,0.9639261744966443,435.4603056823718
La Palma,6,1055,28.683472,-17.764848,2021-01-13 15:44:13,2026-03-19 11:56:53,0.0938388625592417,0.861611374407583,0.04454976303317536,0.861611374407583,0.0938388625592417,909,99,4,1,0.7677725118483413,762.3395697073709
La Palma,11,555,28.649236,-17.75824,2021-02-13 13:55:16,2026-03-12 17:22:50,0.14234234234234233,0.8342342342342343,0.023423423423423424,0.8342342342342343,0.14234234234234233,463,79,4,1,0.6918918918918919,467.54184665838847
La Palma,59,426,28.832329,-17.874519,2021-09-18 11:30:35,2025-05-14 13:55:49,0.028169014084507043,0.9272300469483568,0.04460093896713615,0.9272300469483568,0.028169014084507043,395,12,4,1,0.8990610328638498,134.31802986931882
La Palma,25,354,28.75467,-17.885388,2021-04-08 16:09:04,2026-02-09 09:13:36,0.02824858757062147,0.8813559322033898,0.0903954802259887,0.8813559322033898,0.02824858757062147,312,10,4,1,0.8531073446327684,298.57533238707697
La Palma,114,281,28.678577,-17.934569,2024-05-09 16:41:10,2024-05-11 11:26:22,0.0,1.0,0.0,1.0,0.0,281,0,4,1,1.0,0.0
La Palma,64,213,28.664947,-17.848534,2021-12-06 12:34:32,2023-01-15 12:47:29,0.0,1.0,0.0,1.0,0.0,213,0,4,1,1.0,101.50829935665467
La Palma,50,207,28.501666,-17.875,2021-08-18 21:15:11,2024-03-24 13:26:05,0.0,0.9951690821256038,0.004830917874396135,0.9951690821256038,0.0,206,0,4,1,0.9951690821256038,313.62418466597313
La Palma,35,187,28.761147,-17.870239,2021-05-29 15:20:18,2026-02-07 19:31:08,0.1497326203208556,0.7914438502673797,0.058823529411764705,0.7914438502673797,0.1497326203208556,148,28,4,1,0.6417112299465242,768.3649892013626
La Palma,5,171,28.653518,-17.949289,2021-01-09 10:55:09,2026-02-11 14:51:35,0.19883040935672514,0.7894736842105263,0.011695906432748537,0.7894736842105263,0.19883040935672514,135,34,4,1,0.5906432748538012,440.3832055014815
La Palma,7,159,28.454719,-17.842528,2021-01-17 08:08:19,2026-02-11 17:42:05,0.1949685534591195,0.6226415094339622,0.18238993710691823,0.6226415094339622,0.1949685534591195,99,31,3,1,0.42767295597484273,357.1150400150266
La Palma,9,155,28.634761,-17.8894,2021-02-05 13:18:04,2025-03-21 13:49:45,0.08387096774193549,0.8129032258064516,0.1032258064516129,0.8129032258064516,0.08387096774193549,126,13,4,1,0.7290322580645161,219.94161648142077
La Palma,32,147,28.70305,-17.973364,2021-05-28 12:09:33,2025-03-28 00:22:32,0.3877551020408163,0.5578231292517006,0.05442176870748299,0.5578231292517006,0.3877551020408163,82,57,3,2,0.17006802721088432,502.7445776014492
La Palma,78,140,28.623207,-17.876322,2022-04-16 17:30:28,2025-02-19 16:06:13,0.07142857142857142,0.9285714285714286,0.0,0.9285714285714286,0.07142857142857142,130,10,4,1,0.8571428571428572,39.05552850051851
La Palma,40,139,28.805017,-17.761352,2021-07-13 17:40:19,2025-06-04 15:01:38,0.48201438848920863,0.460431654676259,0.05755395683453238,0.460431654676259,0.48201438848920863,64,67,2,2,-0.021582733812949617,616.6103925911957
La Palma,16,133,28.673635,-17.778475,2021-03-23 17:06:02,2025-11-07 08:44:24,0.007518796992481203,0.9774436090225563,0.015037593984962405,0.9774436090225563,0.007518796992481203,130,1,4,1,0.9699248120300752,23.57232073095739
La Palma,94,133,28.667748,-17.940759,2022-12-04 13:18:28,2025-01-29 15:58:04,0.0,0.9924812030075187,0.007518796992481203,0.9924812030075187,0.0,132,0,4,1,0.9924812030075187,81.51509776980207
La Palma,92,119,28.685721,-17.933324,2022-10-22 10:37:22,2024-05-11 13:00:40,0.0,1.0,0.0,1.0,0.0,119,0,4,1,1.0,137.94839713075163
La Palma,37,106,28.760727,-17.891128,2021-05-30 20:48:49,2026-02-09 14:25:31,0.1320754716981132,0.7547169811320755,0.11320754716981132,0.7547169811320755,0.1320754716981132,80,14,4,1,0.6226415094339623,359.14228620798553
La Palma,15,104,28.694333,-17.782124,2021-02-24 13:30:28,2025-09-19 13:42:10,0.3942307692307692,0.5961538461538461,0.009615384615384616,0.5961538461538461,0.3942307692307692,62,41,3,2,0.20192307692307693,40.187693852894
La Palma,39,102,28.600513,-17.792025,2021-06-06 09:51:35,2021-06-06 14:09:37,0.0,1.0,0.0,1.0,0.0,102,0,4,1,1.0,160.317077739195
La Palma,31,99,28.651904,-17.880066,2021-05-13 17:38:29,2026-02-26 11:52:04,0.0,0.9696969696969697,0.030303030303030304,0.9696969696969697,0.0,96,0,4,1,0.9696969696969697,205.92803904393176
La Palma,38,99,28.609358,-17.78885,2021-06-06 09:04:57,2021-06-06 12:49:49,0.0,1.0,0.0,1.0,0.0,99,0,4,1,1.0,311.27125721292083
La Palma,48,97,28.663685,-17.942454,2021-08-09 16:26:22,2025-11-30 14:00:20,0.18556701030927836,0.7319587628865979,0.08247422680412371,0.7319587628865979,0.18556701030927836,71,18,3,1,0.5463917525773195,33.08244725406777
La Palma,97,94,28.779329,-17.9733,2023-02-12 15:21:55,2024-04-20 17:29:30,0.09574468085106383,0.8936170212765957,0.010638297872340425,0.8936170212765957,0.09574468085106383,84,9,4,1,0.7978723404255319,32.32445843131715
La Palma,19,93,28.479602,-17.852884,2021-04-03 10:11:04,2025-12-16 13:19:55,0.25806451612903225,0.7204301075268817,0.021505376344086023,0.7204301075268817,0.25806451612903225,67,24,3,2,0.4623655913978495,521.5378235545367
La Palma,61,93,28.484302,-17.851467,2021-11-02 16:52:19,2025-11-16 12:54:46,0.25806451612903225,0.6989247311827957,0.043010752688172046,0.6989247311827957,0.25806451612903225,65,24,3,2,0.4408602150537635,337.6100069737252
La Palma,49,86,28.654163,-17.852642,2021-08-18 19:36:25,2025-09-18 12:38:28,0.03488372093023256,0.9534883720930233,0.011627906976744186,0.9534883720930233,0.03488372093023256,82,3,4,1,0.9186046511627908,62.68197861086619
La Palma,68,79,28.697378,-17.779397,2021-12-27 12:46:01,2025-08-23 18:58:33,0.0,1.0,0.0,1.0,0.0,79,0,4,1,1.0,51.701487844277636
La Palma,18,78,28.687711,-17.948711,2021-04-02 12:08:06,2024-10-19 20:13:34,0.0,1.0,0.0,1.0,0.0,78,0,4,1,1.0,31.66971106286611
La Palma,52,71,28.6433,-17.933695,2021-08-23 10:50:43,2026-01-11 12:42:03,0.16901408450704225,0.7464788732394366,0.08450704225352113,0.7464788732394366,0.16901408450704225,53,12,3,1,0.5774647887323944,330.54488560438836
La Palma,47,68,28.619958,-17.752747,2021-08-02 13:32:38,2025-02-06 19:22:37,0.19117647058823528,0.7941176470588235,0.014705882352941176,0.7941176470588235,0.19117647058823528,54,13,4,1,0.6029411764705882,285.8559205094136
La Palma,55,57,28.591685,-17.910397,2021-09-11 10:09:00,2022-09-26 18:18:16,0.0,0.9649122807017544,0.03508771929824561,0.9649122807017544,0.0,55,0,4,1,0.9649122807017544,9.604272222869481
La Palma,109,57,28.626333,-17.809202,2023-04-01 14:36:29,2023-04-03 22:21:37,0.0,1.0,0.0,1.0,0.0,57,0,4,1,1.0,0.0
La Palma,43,55,28.601394,-17.886815,2021-07-22 16:17:11,2025-05-17 10:40:13,0.4909090909090909,0.509090909090909,0.0,0.509090909090909,0.4909090909090909,28,27,3,2,0.018181818181818132,408.43106978688064
La Palma,67,54,28.8268955,-17.967198,2021-12-24 14:39:08,2026-02-10 11:31:22,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.3333333333333333,30,18,3,2,0.22222222222222227,297.7010580254743
La Palma,2,52,28.648211500000002,-17.874939,2021-01-07 10:12:16,2023-01-24 07:50:15,0.0,1.0,0.0,1.0,0.0,52,0,4,1,1.0,238.4789914729438
La Palma,10,52,28.69738,-17.8569515,2021-02-05 16:42:43,2025-04-21 17:57:57,0.36538461538461536,0.40384615384615385,0.23076923076923078,0.40384615384615385,0.36538461538461536,21,19,2,2,0.03846153846153849,272.7781319221028
La Palma,30,47,28.552555,-17.889012,2021-05-07 20:40:38,2025-12-01 18:22:21,0.6808510638297872,0.10638297872340426,0.2127659574468085,0.10638297872340426,0.6808510638297872,5,32,1,3,-0.5744680851063829,158.64309486245023
La Palma,90,46,28.774825,-17.993148,2022-10-15 10:27:46,2022-10-15 11:01:09,0.0,1.0,0.0,1.0,0.0,46,0,4,1,1.0,0.0
La Palma,95,46,28.687652,-17.954974,2023-02-12 11:29:27,2023-02-21 21:11:41,0.9782608695652174,0.021739130434782608,0.0,0.021739130434782608,0.9782608695652174,1,45,1,4,-0.9565217391304348,71.14284261958383
La Palma,76,45,28.619562,-17.85922,2022-04-09 14:32:25,2023-06-12 12:07:01,0.0,1.0,0.0,1.0,0.0,45,0,4,1,1.0,0.0
La Palma,1,43,28.641805,-17.944214,2021-01-06 18:09:38,2026-02-11 18:58:29,0.06976744186046512,0.7906976744186046,0.13953488372093023,0.7906976744186046,0.06976744186046512,34,3,4,1,0.7209302325581395,260.2578891393531
La Palma,42,43,28.765569,-17.771799,2021-07-18 11:26:13,2025-03-31 16:27:56,0.2558139534883721,0.5813953488372093,0.16279069767441862,0.5813953488372093,0.2558139534883721,25,11,3,2,0.32558139534883723,264.31549848862176
La Palma,71,43,28.709727,-17.878373,2022-01-12 14:17:13,2023-02-24 17:05:42,0.4418604651162791,0.5581395348837209,0.0,0.5581395348837209,0.4418604651162791,24,19,3,2,0.11627906976744184,284.11422250367184
La Palma,104,43,28.693147,-17.78532,2023-02-24 11:54:23,2025-02-17 12:55:35,0.23255813953488372,0.7674418604651163,0.0,0.7674418604651163,0.23255813953488372,33,10,4,1,0.5348837209302326,122.96608208217741
La Palma,29,41,28.830719,-17.944523,2021-05-01 16:47:55,2026-02-09 15:37:22,0.7560975609756098,0.21951219512195122,0.024390243902439025,0.21951219512195122,0.7560975609756098,9,31,1,4,-0.5365853658536586,210.8517028634637
La Palma,46,41,28.584502,-17.837737,2021-07-31 13:08:09,2025-02-16 13:49:17,0.6585365853658537,0.3170731707317073,0.024390243902439025,0.3170731707317073,0.6585365853658537,13,27,2,3,-0.34146341463414637,379.34632872580306
La Palma,73,41,28.691509,-17.761427,2022-02-06 14:21:04,2023-02-24 11:53:23,0.0,1.0,0.0,1.0,0.0,41,0,4,1,1.0,0.0
La Palma,105,41,28.663271,-17.937476,2023-02-26 10:17:57,2023-02-26 10:24:48,0.0,1.0,0.0,1.0,0.0,41,0,4,1,1.0,
La Palma,115,41,28.700647,-17.778717,2024-12-04 09:51:41,2024-12-04 11:59:26,0.0,1.0,0.0,1.0,0.0,41,0,4,1,1.0,26.771922350899896
La Palma,63,40,28.788872,-17.974173,2021-12-04 16:26:05,2026-02-09 15:18:09,0.325,0.325,0.35,0.325,0.325,13,13,2,2,0.0,237.43698892443976
La Palma,75,35,28.62267,-17.844629,2022-04-09 13:22:10,2025-03-04 13:06:49,0.11428571428571428,0.8285714285714286,0.05714285714285714,0.8285714285714286,0.11428571428571428,29,4,4,1,0.7142857142857143,447.7389708890651
La Palma,14,34,28.595122,-17.888624,2021-02-24 12:39:03,2025-01-18 12:09:01,0.17647058823529413,0.7941176470588235,0.029411764705882353,0.7941176470588235,0.17647058823529413,27,6,4,1,0.6176470588235293,20.02940796128334
La Palma,107,32,28.705438,-17.768357,2023-02-26 15:21:45,2023-02-26 15:28:31,0.0,1.0,0.0,1.0,0.0,32,0,4,1,1.0,0.0
La Palma,23,30,28.693354,-17.859563,2021-04-05 14:32:50,2025-02-15 10:43:44,0.2,0.7333333333333333,0.06666666666666667,0.7333333333333333,0.2,22,6,3,1,0.5333333333333332,289.14845587557215
La Palma,0,29,28.655363,-17.936596,2021-01-02 10:06:07,2023-02-26 10:16:06,0.0,1.0,0.0,1.0,0.0,29,0,4,1,1.0,0.0
La Palma,83,29,28.720832,-17.894003,2022-07-17 11:42:41,2023-05-03 15:19:35,0.41379310344827586,0.5862068965517241,0.0,0.5862068965517241,0.41379310344827586,17,12,3,2,0.17241379310344823,207.52803680203448
La Palma,103,29,28.700983,-17.951309,2023-02-14 21:02:23,2025-02-21 19:37:20,0.06896551724137931,0.9310344827586207,0.0,0.9310344827586207,0.06896551724137931,27,2,4,1,0.8620689655172413,24.493306292694935
La Palma,57,27,28.789472,-17.804331,2021-09-19 11:44:25,2023-09-18 10:31:45,0.6296296296296297,0.3333333333333333,0.037037037037037035,0.3333333333333333,0.6296296296296297,9,17,2,3,-0.29629629629629634,172.82327473142252
La Palma,86,27,28.740369,-17.99187,2022-07-18 13:37:38,2022-07-18 15:02:07,0.0,1.0,0.0,1.0,0.0,27,0,4,1,1.0,166.20625133859417
La Palma,13,26,28.674219,-17.7902895,2021-02-16 08:12:26,2025-11-06 10:36:59,0.0,1.0,0.0,1.0,0.0,26,0,4,1,1.0,160.93255191037056
La Palma,65,26,28.652209,-17.845584,2021-12-11 15:11:51,2023-02-24 16:21:40,0.0,1.0,0.0,1.0,0.0,26,0,4,1,1.0,0.0
La Palma,96,26,28.756197999999998,-17.975499,2023-02-12 14:23:56,2023-02-12 15:05:19,1.0,0.0,0.0,0.0,1.0,0,26,1,4,-1.0,142.84009229168305
La Palma,26,25,28.755002,-17.890181,2021-04-08 16:13:12,2026-02-08 18:20:41,0.16,0.76,0.08,0.76,0.16,19,4,4,1,0.6,282.2677166828303
La Palma,53,25,28.804166,-17.774167,2021-08-23 15:16:02,2025-06-28 12:52:22,0.04,0.72,0.24,0.72,0.04,18,1,3,1,0.6799999999999999,201.8256228461431
La Palma,84,25,28.722939,-17.882544,2022-07-17 12:05:49,2023-05-02 12:33:34,0.4,0.6,0.0,0.6,0.4,15,10,3,2,0.19999999999999996,268.699917944393
La Palma,106,25,28.779395,-17.915546,2023-02-26 12:46:36,2023-02-26 12:58:43,0.0,1.0,0.0,1.0,0.0,25,0,4,1,1.0,0.0
La Palma,8,23,28.688579,-17.94283,2021-01-23 13:55:09,2025-12-06 18:04:34,0.0,1.0,0.0,1.0,0.0,23,0,4,1,1.0,62.05896143016497
La Palma,20,23,28.753594,-18.00442,2021-04-04 12:27:59,2023-02-15 15:33:39,0.5652173913043478,0.43478260869565216,0.0,0.43478260869565216,0.5652173913043478,10,13,2,3,-0.13043478260869562,90.47434419371339
La Palma,22,23,28.688963,-17.869553,2021-04-05 12:26:09,2025-02-15 11:20:28,0.43478260869565216,0.5217391304347826,0.043478260869565216,0.5217391304347826,0.43478260869565216,12,10,3,2,0.08695652173913043,153.98493759742337
La Palma,24,23,28.617461,-17.84864,2021-02-05 16:08:24,2025-12-02 15:59:24,0.13043478260869565,0.782608695652174,0.08695652173913043,0.782608695652174,0.13043478260869565,18,3,4,1,0.6521739130434783,238.15097248977432
La Palma,41,22,28.741529,-17.745902,2021-07-17 12:28:47,2025-02-21 13:15:05,0.13636363636363635,0.8636363636363636,0.0,0.8636363636363636,0.13636363636363635,19,3,4,1,0.7272727272727273,213.6775713775234
La Palma,101,22,28.8341895,-17.8950975,2023-02-21 14:59:44,2023-02-21 15:42:36,1.0,0.0,0.0,0.0,1.0,0,22,1,4,-1.0,64.39924623854172
La Palma,27,21,28.766819,-17.89967,2021-04-08 16:38:43,2026-02-07 21:00:23,0.19047619047619047,0.7142857142857143,0.09523809523809523,0.7142857142857143,0.19047619047619047,15,4,3,1,0.5238095238095238,151.3371681279017
La Palma,4,20,28.678438,-17.909839,2021-01-09 09:17:29,2025-12-05 17:12:43,0.15,0.85,0.0,0.85,0.15,17,3,4,1,0.7,90.96922068896133
La Palma,34,20,28.842695,-17.7901725,2021-05-10 16:05:41,2026-02-07 10:58:19,0.0,1.0,0.0,1.0,0.0,20,0,4,1,1.0,179.43651509435898
La Palma,45,19,28.471761,-17.847517,2021-07-30 14:08:23,2025-02-14 14:44:43,0.3157894736842105,0.6842105263157895,0.0,0.6842105263157895,0.3157894736842105,13,6,3,2,0.368421052631579,222.1151901968994
La Palma,82,19,28.717111,-17.898045,2022-07-17 11:20:20,2025-12-19 12:06:35,0.5263157894736842,0.42105263157894735,0.05263157894736842,0.42105263157894735,0.5263157894736842,8,10,2,3,-0.10526315789473684,172.59484284991993
La Palma,110,19,28.613939,-17.836518,2023-04-22 19:20:37,2025-12-02 11:05:21,0.21052631578947367,0.7368421052631579,0.05263157894736842,0.7368421052631579,0.21052631578947367,14,4,3,1,0.5263157894736842,228.30054194223794
La Palma,69,18,28.763113,-17.746187,2021-12-30 10:12:45,2021-12-30 10:36:02,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0.0,19.381919379944428
La Palma,89,18,28.594469,-17.84111,2022-10-03 14:51:30,2023-05-06 12:55:53,0.1111111111111111,0.8888888888888888,0.0,0.8888888888888888,0.1111111111111111,16,2,4,1,0.7777777777777777,1.0495350766119818
La Palma,93,18,28.635044,-17.778346,2022-10-28 15:19:14,2022-11-08 10:06:21,0.0,1.0,0.0,1.0,0.0,18,0,4,1,1.0,0.0
La Palma,28,17,28.711363,-17.956089,2021-05-01 13:31:59,2024-09-26 10:15:42,0.23529411764705882,0.7647058823529411,0.0,0.7647058823529411,0.23529411764705882,13,4,4,1,0.5294117647058822,111.39356605214543
La Palma,36,17,28.692601,-17.876944,2021-05-30 16:02:55,2025-02-15 12:38:34,0.29411764705882354,0.6470588235294118,0.058823529411764705,0.6470588235294118,0.29411764705882354,11,5,3,2,0.35294117647058826,21.437154451234154
La Palma,60,17,28.647511,-17.884036,2021-09-24 12:28:12,2024-08-23 18:29:42,0.0,0.47058823529411764,0.5294117647058824,0.47058823529411764,0.0,8,0,2,1,0.47058823529411764,151.12931747221762
La Palma,81,17,28.783388,-17.808034,2022-07-16 11:34:24,2024-02-28 15:05:23,0.0,0.7647058823529411,0.23529411764705882,0.7647058823529411,0.0,13,0,4,1,0.7647058823529411,122.4468967221145
La Palma,70,16,28.6939605,-17.897152,2021-12-31 16:46:43,2025-02-24 08:54:56,0.625,0.375,0.0,0.375,0.625,6,10,2,3,-0.25,92.03443198550129
La Palma,77,16,28.754334,-17.8534975,2022-04-13 20:14:08,2026-02-07 20:24:15,0.6875,0.3125,0.0,0.3125,0.6875,5,11,2,3,-0.375,191.87134941510746
La Palma,88,16,28.5784735,-17.838545,2022-10-01 11:17:32,2025-02-16 12:46:34,0.5625,0.375,0.0625,0.375,0.5625,6,9,2,3,-0.1875,139.91984110598656
La Palma,113,16,28.609842,-17.839924,2023-05-01 10:10:52,2025-02-16 10:03:08,0.3125,0.6875,0.0,0.6875,0.3125,11,5,3,2,0.375,282.99325378833265
La Palma,17,15,28.661535,-17.845122,2021-04-02 11:46:53,2022-01-22 16:19:59,0.0,1.0,0.0,1.0,0.0,15,0,4,1,1.0,142.15567898393934
La Palma,44,15,28.690975,-17.905303,2021-07-28 11:24:33,2023-05-01 13:26:24,0.4,0.6,0.0,0.6,0.4,9,6,3,2,0.19999999999999996,156.53477647774912
La Palma,12,14,28.606274499999998,-17.779273,2021-01-26 21:01:55,2023-08-07 11:46:50,0.0,1.0,0.0,1.0,0.0,14,0,4,1,1.0,133.29084006884332
La Palma,21,14,28.6902555,-17.864327,2021-04-05 12:17:20,2025-12-15 14:35:23,0.14285714285714285,0.7857142857142857,0.07142857142857142,0.7857142857142857,0.14285714285714285,11,2,4,1,0.6428571428571428,97.49929052469855
La Palma,33,14,28.747222,-17.967778,2021-05-28 14:51:42,2025-01-29 15:32:32,0.21428571428571427,0.7857142857142857,0.0,0.7857142857142857,0.21428571428571427,11,3,4,1,0.5714285714285714,30.912338354783525
La Palma,58,14,28.637272,-17.877257,2021-09-20 18:11:13,2022-02-02 01:23:28,0.0,0.7857142857142857,0.21428571428571427,0.7857142857142857,0.0,11,0,4,1,0.7857142857142857,197.42131203861442
La Palma,62,14,28.638095,-17.894818,2021-11-13 16:44:51,2023-02-24 13:37:39,0.0,1.0,0.0,1.0,0.0,14,0,4,1,1.0,0.0
La Palma,85,14,28.715673,-17.877747999999997,2022-07-17 13:14:24,2023-02-24 16:07:09,0.5714285714285714,0.42857142857142855,0.0,0.42857142857142855,0.5714285714285714,6,8,2,3,-0.14285714285714285,193.26887113493052
La Palma,98,14,28.7930065,-17.975767,2023-02-12 17:29:37,2023-02-13 13:32:47,0.9285714285714286,0.07142857142857142,0.0,0.07142857142857142,0.9285714285714286,1,13,1,4,-0.8571428571428572,173.54327776445868
La Palma,99,14,28.799451,-17.8873145,2023-02-14 17:52:17,2023-02-14 17:58:55,1.0,0.0,0.0,0.0,1.0,0,14,1,4,-1.0,25.20913453133619
La Palma,102,14,28.820155,-17.9409895,2023-02-21 16:16:24,2023-02-21 16:34:50,1.0,0.0,0.0,0.0,1.0,0,14,1,4,-1.0,48.77625836763466
La Palma,112,14,28.7599665,-17.861516,2023-05-01 17:00:16,2025-02-18 15:03:29,0.2857142857142857,0.7142857142857143,0.0,0.7142857142857143,0.2857142857142857,10,4,3,2,0.4285714285714286,193.80701572605204
La Palma,54,13,28.4625,-17.844406,2021-01-17 08:40:55,2026-02-12 15:13:13,0.07692307692307693,0.9230769230769231,0.0,0.9230769230769231,0.07692307692307693,12,1,4,1,0.8461538461538463,150.6294351089284
La Palma,56,13,28.767113,-17.756587,2021-09-19 10:52:26,2025-06-04 14:18:11,0.0,1.0,0.0,1.0,0.0,13,0,4,1,1.0,37.25568832987264
La Palma,66,13,28.467374,-17.847906,2021-12-21 14:08:11,2025-02-14 14:54:55,0.23076923076923078,0.7692307692307693,0.0,0.7692307692307693,0.23076923076923078,10,3,4,1,0.5384615384615385,128.80902100702886
La Palma,72,13,28.668125,-17.847558,2022-01-22 16:41:47,2022-01-29 16:19:15,0.0,1.0,0.0,1.0,0.0,13,0,4,1,1.0,53.983385971040335
La Palma,74,13,28.729633,-17.835614,2022-04-05 13:06:37,2025-02-18 11:56:41,0.7692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.7692307692307693,2,10,1,4,-0.6153846153846154,97.98066028722691
La Palma,87,13,28.631814,-17.908251,2022-08-17 11:47:56,2024-12-23 12:10:45,0.07692307692307693,0.7692307692307693,0.15384615384615385,0.7692307692307693,0.07692307692307693,10,1,4,1,0.6923076923076923,117.39129625445759
La Palma,51,12,28.514454,-17.875591,2021-08-22 12:51:56,2024-11-27 15:59:26,0.5833333333333334,0.16666666666666666,0.25,0.16666666666666666,0.5833333333333334,2,7,1,3,-0.41666666666666674,159.63080054133897
La Palma,79,12,28.661784,-17.780513,2022-06-03 11:09:54,2026-01-29 11:10:52,0.0,1.0,0.0,1.0,0.0,12,0,4,1,1.0,57.38067213671411
La Palma,80,12,28.7591885,-17.7385195,2021-07-17 16:45:37,2025-03-30 12:55:16,0.25,0.6666666666666666,0.08333333333333333,0.6666666666666666,0.25,8,3,3,2,0.41666666666666663,165.85345444775086
La Palma,91,12,28.683453,-17.954438,2022-10-15 10:45:08,2022-10-15 12:19:47,0.0,1.0,0.0,1.0,0.0,12,0,4,1,1.0,0.0
La Palma,100,12,28.7065375,-17.9504865,2023-02-14 20:32:59,2025-01-29 15:45:01,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,4,8,2,3,-0.3333333333333333,176.1130281806392
La Palma,108,12,28.742176,-17.724679,2023-03-14 08:30:12,2025-03-01 00:00:00,0.0,1.0,0.0,1.0,0.0,12,0,4,1,1.0,86.32375341621471
